random,date,hour,cloud_coverage,visibility,temperature,dewpoint,relative_humidity,wind_speed,station_pressure,altimeter,solar_energy
0.521313325,11/15/2016,8,0,5.41,6.01,5.77,94.04,8.96,29.15,29.95,1862.75
0.982289546,11/15/2016,9,0,9.88,7.81,6.72,85.04,6.08,29.15,29.94,3178.5
0.629568366,11/15/2016,10,0,9.92,10.17,7.65,75.72,6.04,29.14,29.93,3802.25
0.529424235,11/15/2016,11,0,9.96,12.22,7.65,68.12,7.08,29.13,29.92,4005.25
0.546629845,11/15/2016,12,0,10,13.7,7.83,62.4,8,29.11,29.9,3795
0.260391219,11/15/2016,13,0,10,14.63,7.79,59.44,9.52,29.11,29.9,3151.25
0.393675507,11/15/2016,14,0,10,14.92,7.53,58.64,9.68,29.1,29.89,1656
0.627517321,11/15/2016,15,0,10,14.42,7.18,59.36,8.12,29.11,29.9,714
0.063057648,11/15/2016,16,0,10,12.69,7.12,65.76,7.12,29.12,29.91,84.93
0.492126431,11/15/2016,17,0,10,9.55,6.43,73.56,5.08,29.12,29.91,0
0.430512705,11/16/2016,6,0.48,1.99,1.71,2.36,97,0.2,29.13,29.92,19.13
0.811123728,11/16/2016,7,0.56,1.92,2.04,2.72,98.28,0.2,29.15,29.94,586.75
0.902146173,11/16/2016,8,0,7.36,6.18,5.69,88.36,2.12,29.16,29.95,1755.5
0.816342425,11/16/2016,9,0,9.88,9.54,7.08,80,0.12,29.16,29.95,3087.25
0.143366739,11/16/2016,10,0,10,12.31,7.67,68.92,0.96,29.17,29.96,3672.75
0.935989052,11/16/2016,11,0,10,14.16,8.17,65.84,0.96,29.16,29.95,3853.5
0.124196777,11/16/2016,12,0,10,15.5,8.22,59.92,0,29.15,29.94,3680.25
0.539201635,11/16/2016,13,0,9.04,16.74,8.51,56,2.04,29.14,29.93,3129
0.870596008,11/16/2016,14,0,10,17.4,8.22,53.28,3.64,29.14,29.93,1918.25
0.698937905,11/16/2016,15,0,10,17.34,8.06,53.2,0,29.13,29.92,791.25
0.766191246,11/16/2016,16,0,10,15.7,8.06,56.56,0,29.14,29.93,61.19
0.53177467,11/16/2016,17,0,10,11.82,7.22,69.12,1.8,29.14,29.93,0
0.676262901,11/17/2016,6,0,8.04,8.02,6.41,88.88,7.12,29.1,29.89,16.65
0.00224954,11/17/2016,7,0.14,9.96,8.74,6.75,86.84,6.48,29.11,29.9,462.75
0.991884424,11/17/2016,8,0,10,10.8,8.32,81.8,9.8,29.11,29.9,1233.5
0.206979392,11/17/2016,9,0,10,14.18,9.71,75.52,11.88,29.11,29.9,2792
0.515943082,11/17/2016,10,0,10,17.59,11.38,67.56,15,29.09,29.88,2992.75
0.662230753,11/17/2016,11,0,10,20.16,11.94,57.56,16.32,29.07,29.86,3041.75
0.504453704,11/17/2016,12,0,10,21.67,11.98,52.84,17.36,29.04,29.83,2600.5
0.315618762,11/17/2016,13,0,10,22.91,12.06,48.56,16.48,29.02,29.81,2485.5
0.997476187,11/17/2016,14,0,10,23.34,11.85,46.28,20.08,29.01,29.8,1443.25
0.203789509,11/17/2016,15,0,10,22.53,12.12,49.52,18.12,29,29.79,562.75
0.707824377,11/17/2016,16,0,10,20.85,12.48,57.4,15.12,29,29.79,50.52
0.114000054,11/17/2016,17,0,10,19.24,12.11,62.53,14.76,29.02,29.81,0
0.071308301,11/18/2016,6,0,10,12.62,8.08,75.13,14.12,29.09,29.88,24.45
0.666669104,11/18/2016,7,0,10,13.45,8.58,72.64,12.56,29.09,29.88,408.75
0.822141571,11/18/2016,8,0,10,16.12,10.06,65.52,19.04,29.09,29.88,1271.75
0.622844835,11/18/2016,9,0.52,10,17.95,11.79,65.16,21.8,29.08,29.87,2108.25
0.772712781,11/18/2016,10,0.88,10,19.22,13.36,65.8,20.32,29.07,29.86,1410.25
0.047443562,11/18/2016,11,1,10,19.86,14.48,67.92,20,29.05,29.84,1066.5
0.965397044,11/18/2016,12,0.91,10,20.57,15.31,69.76,22.36,29.04,29.83,394.5
0.000842205,11/18/2016,13,1,10,19.98,15.78,73.12,16.08,29.02,29.81,139.18
0.551296617,11/18/2016,14,1,4.39,17.77,16.19,86.31,17.69,29.01,29.8,12.56
0.988725301,11/18/2016,15,1,5.7,15.2,14.37,88.62,22.26,29.02,29.82,39.88
0.60093252,11/18/2016,16,0.83,10,12.69,10.98,82.8,17.56,29.03,29.82,66.62
0.266889413,11/18/2016,17,1,10,10.83,7.36,74.56,19.84,29.1,29.9,0
0.209226719,11/19/2016,6,1,10,2.32,-1.39,72.76,24.32,29.34,30.13,0.85
0.951542607,11/19/2016,7,1,10,1.95,-1.41,74.8,24.16,29.37,30.17,93
0.401703125,11/19/2016,8,1,10,2.02,-1.48,73.84,21.8,29.4,30.2,412.5
0.547668737,11/19/2016,9,1,10,2.2,-1.34,74.56,23.36,29.41,30.21,1172
0.463517552,11/19/2016,10,1,10,2.26,-1.41,75.43,24.31,29.44,30.24,1333
0.455937832,11/19/2016,11,1,10,2.42,-1.67,72.76,20.72,29.44,30.24,1266
0.642368661,11/19/2016,12,1,10,3.16,-2.36,67.22,22.61,29.44,30.24,1437.75
0.190158218,11/19/2016,13,1,10,3.56,-2.3,66.72,22.04,29.45,30.25,1342.75
0.190901436,11/19/2016,14,1,10,3.28,-2.74,64.68,21.16,29.46,30.26,459.5
0.989382775,11/19/2016,15,1,10,3.16,-3.5,61.08,21.4,29.48,30.28,231.75
0.576150808,11/19/2016,16,0.74,10,2.64,-3.75,62.68,16,29.5,30.3,29
0.500034779,11/19/2016,17,0.3,10,1.2,-3.85,67.76,13.4,29.51,30.31,0
0.432553942,11/20/2016,6,0,10,-4.54,-6.24,84.84,9,29.56,30.36,13.37
0.905928642,11/20/2016,7,0,10,-4.1,-6.33,80.88,8.64,29.57,30.37,668
0.529761813,11/20/2016,8,0,10,-2.85,-5.96,77.04,9.4,29.57,30.37,1820.75
0.082698766,11/20/2016,9,0,10,-1.59,-5.61,72,10.04,29.58,30.38,3231
0.760366111,11/20/2016,10,0,10,-0.59,-5.61,67.6,9.32,29.57,30.37,4105
0.240310886,11/20/2016,11,0,10,0.3,-5.28,65.72,10.12,29.56,30.36,4343
0.571389615,11/20/2016,12,0,10,1.03,-5.1,63.72,9.24,29.53,30.33,4160
0.230127048,11/20/2016,13,0,10,1.86,-4.88,59.76,7.64,29.52,30.32,3459.75
0.787460385,11/20/2016,14,0,10,2.23,-5.14,56.8,8.4,29.51,30.31,2024.25
0.818322745,11/20/2016,15,0,10,2.15,-5.52,55.52,8.44,29.51,30.31,843.75
0.942093728,11/20/2016,16,0,10,1.14,-5.84,58.4,6.4,29.51,30.31,54.88
0.132798385,11/20/2016,17,0,10,-0.41,-5.36,64.96,3.76,29.51,30.31,0
0.509478989,11/21/2016,6,0,10,-5.14,-6.55,83.72,1.16,29.5,30.3,9.42
0.471606385,11/21/2016,7,0,10,-4.96,-6.25,82.28,0.12,29.5,30.3,555.25
0.164132364,11/21/2016,8,0,10,-2.23,-5.24,75.24,0,29.52,30.32,1737.25
0.325088179,11/21/2016,9,0,10,-0.17,-4.54,70.28,2.04,29.53,30.33,3118
0.003994114,11/21/2016,10,0,10,1.38,-4.45,64.24,1.2,29.53,30.33,3925
0.038896445,11/21/2016,11,0,10,2.63,-4.46,58.36,1.8,29.52,30.32,4142.25
0.352162881,11/21/2016,12,0,10,3.72,-3.82,57.88,2.76,29.5,30.3,3976.75
0.34467331,11/21/2016,13,0,10,4.65,-3.84,53.72,3.16,29.49,30.29,3292
0.836000075,11/21/2016,14,0,10,5.19,-4.74,47.72,1.16,29.48,30.28,1940.5
0.735278671,11/21/2016,15,0,10,4.99,-4.46,48.28,0.12,29.47,30.27,664.25
0.343758124,11/21/2016,16,0,10,3.59,-2.6,60.84,0.2,29.46,30.26,65.95
0.360135695,11/21/2016,17,0,10,2.15,-2.27,69.68,0.2,29.45,30.25,0
0.264330322,11/22/2016,6,0,10,0.15,-1.07,86.16,5.48,29.49,30.3,1.32
0.501573473,11/22/2016,7,0,10,0.29,-1.01,88.72,6.12,29.5,30.3,182.05
0.115779701,11/22/2016,8,0,10,1.44,-0.85,81.88,10.12,29.5,30.3,1564.5
0.151475843,11/22/2016,9,0,10,3.38,-0.86,75.76,13.36,29.51,30.31,3390.25
0.298559853,11/22/2016,10,0,10,4.77,-0.57,69.92,12.2,29.51,30.31,3167
0.039986147,11/22/2016,11,0,10,6.37,-0.04,63.36,13.8,29.47,30.27,2824
0.6076603,11/22/2016,12,0,10,6.51,-0.04,61.76,14.12,29.44,30.24,962.25
0.213901067,11/22/2016,13,0,10,7.55,-0.08,58.56,13.12,29.42,30.22,2207.75
0.965646555,11/22/2016,14,0,10,7.95,-0.37,54.96,12.96,29.4,30.2,1615.75
0.606115572,11/22/2016,15,0.15,10,7.54,-0.44,55.12,10.6,29.4,30.2,219.43
0.81960251,11/22/2016,16,0.83,10,6.7,0.12,61.44,9.08,29.39,30.19,14.58
0.770555426,11/22/2016,17,1,10,6.28,0.06,63,11.6,29.38,30.18,0
0.943596255,11/23/2016,6,1,3.77,4.62,4.29,96,14.92,29.24,30.03,0
0.926091716,11/23/2016,7,1,3.05,4.85,4.66,96.9,15.2,29.22,30.01,11.17
0.838556175,11/23/2016,8,1,3.28,5.48,5.3,97.16,10.56,29.21,30.01,62.45
0.255181114,11/23/2016,9,0.86,4.82,6.03,5.7,96.14,9,29.2,29.99,163.75
0.196682044,11/23/2016,10,1,5.69,6.67,6.07,95.08,11.5,29.18,29.98,120.75
0.070319253,11/23/2016,11,1,4.19,6.92,6.31,94.04,9.34,29.16,29.95,216.5
0.715266749,11/23/2016,12,1,4.65,7.3,6.93,96,8.34,29.13,29.92,182.75
0.365340831,11/23/2016,13,1,4.32,7.62,7.36,97.28,7.76,29.11,29.9,146.75
0.087358736,11/23/2016,14,1,4.07,7.93,7.62,99.86,9.39,29.11,29.9,59.9
0.187195055,11/23/2016,15,1,1.49,7.94,7.77,98.77,8.73,29.12,29.91,72.3
0.85519809,11/23/2016,16,1,4.69,8.01,7.98,96.44,6.51,29.12,29.92,8.04
0.943641424,11/23/2016,17,1,2.12,8.11,7.98,97.46,5.96,29.14,29.93,0
0.661336558,11/24/2016,6,1,9.92,4.51,3.06,87.92,11.44,29.37,30.17,0
0.889315556,11/24/2016,7,1,9.88,4.41,3,87.92,8.28,29.39,30.18,24.2
0.033170494,11/24/2016,8,1,8.92,4.36,2.82,86.8,8.72,29.4,30.2,96.78
0.54042993,11/24/2016,9,1,7,4.24,2.66,88.72,8.08,29.42,30.22,187.5
0.520145908,11/24/2016,10,1,7,4.3,2.79,87.76,6.08,29.43,30.23,309.75
0.432172468,11/24/2016,11,1,7.04,4.29,2.86,87.64,8.24,29.42,30.22,322.75
0.315826446,11/24/2016,12,1,7,4.31,2.6,85.72,7.76,29.41,30.21,286.5
0.975395655,11/24/2016,13,1,6.92,4.21,2.48,86.68,6.12,29.4,30.2,259.75
0.978711387,11/24/2016,14,1,7,4.17,2.54,85.4,7.28,29.41,30.21,165
0.002393416,11/24/2016,15,1,5.16,3.97,2.54,88.72,6.48,29.42,30.22,53.75
0.711917786,11/24/2016,16,1,7.96,3.92,2.38,86.8,6.64,29.43,30.23,3.02
0.603678789,11/24/2016,17,1,7.88,3.87,2.44,87.76,8.24,29.44,30.24,0
0.424355774,11/25/2016,6,1,7.04,3.48,2.18,89,3,29.53,30.33,0
0.14162469,11/25/2016,7,1,4.8,3.43,1.6,89.2,4.92,29.53,30.33,59.37
0.166713143,11/25/2016,8,1,4.42,3.47,1.73,86.92,5.08,29.55,30.35,272.75
0.877619522,11/25/2016,9,0.92,6.32,3.93,1.82,81.24,4.12,29.55,30.35,964.5
0.720132972,11/25/2016,10,0.92,9.92,4.57,1.38,76.84,2.24,29.55,30.35,1002
0.785570964,11/25/2016,11,1,10,4.74,1.5,74.8,6.4,29.54,30.34,706.75
0.867585651,11/25/2016,12,1,10,4.78,1.76,75.88,8.04,29.53,30.33,637.5
0.450356644,11/25/2016,13,1,10,4.99,1.94,77.8,7.8,29.53,30.33,596.75
0.820170519,11/25/2016,14,1,8.08,5.1,2.42,81.32,12.36,29.53,30.33,394.5
0.483671358,11/25/2016,15,1,6.4,5.15,2.92,83.68,11.32,29.53,30.33,132.98
0.148591998,11/25/2016,16,1,7.04,5.03,3.11,84.76,8.72,29.55,30.35,8.55
0.461065161,11/25/2016,17,1,7.08,4.89,3.36,85.72,6.04,29.55,30.35,0
0.119861187,11/26/2016,6,0.96,7,1.49,2.38,91.68,4.36,29.59,30.39,5.33
0.460420757,11/26/2016,7,0.14,4.4,0.69,1.21,95.72,2.68,29.59,30.39,386.28
0.912770914,11/26/2016,8,0,4.36,1.97,2.24,93.8,5.64,29.59,30.39,1421.25
0.16076092,11/26/2016,9,0.14,5.04,3.94,3.18,90.16,6.36,29.59,30.39,2638.25
0.871397892,11/26/2016,10,0.14,5.04,5.84,4.21,86.96,5.12,29.58,30.38,3310.25
0.169716847,11/26/2016,11,0.46,7.07,7.39,5.1,82.45,8.85,29.56,30.36,2127.25
0.155017105,11/26/2016,12,0.72,7.42,8.24,5.54,80.35,11.81,29.53,30.33,1785.25
0.320295539,11/26/2016,13,0.65,10,8.53,5,75.97,12.41,29.51,30.31,1975.5
0.818039891,11/26/2016,14,0.53,10,8.81,4.89,73.47,13.85,29.49,30.29,1315.5
0.334429684,11/26/2016,15,0.3,10,8.4,4.8,74.72,9.16,29.46,30.26,585.75
0.474201618,11/26/2016,16,0,10,6.77,4.64,81.68,7.8,29.44,30.24,34.78
0.302871654,11/26/2016,17,0,10,5.22,3.8,84.64,7.44,29.43,30.23,0
0.210312944,11/27/2016,6,1,1.58,1.19,1.52,99.01,6.64,29.31,30.11,0.61
0.143444465,11/27/2016,7,1,0.39,1.61,1.92,97.66,7.3,29.31,30.11,89.8
0.084326168,11/27/2016,8,1,0.24,1.97,2.44,99.84,8.08,29.31,30.11,317.75
0.851919154,11/27/2016,9,1,0.24,2.43,2.57,99.43,9.5,29.31,30.11,427.75
0.149110944,11/27/2016,10,1,0.25,2.73,3.18,98.46,12.69,29.3,30.09,554.75
0.354499284,11/27/2016,11,1,1.42,3.21,3.63,98.18,15.07,29.26,30.05,688.75
0.216435526,11/27/2016,12,1,3.55,3.88,4.07,93.92,15.23,29.24,30.03,586.5
0.035958121,11/27/2016,13,1,3.32,4.57,4.08,93.8,12.84,29.21,30,670.25
0.677336789,11/27/2016,14,0.99,4.77,5.8,4.59,89.89,16.65,29.18,29.97,644.25
0.594680432,11/27/2016,15,0.83,6.32,6.46,4.86,86.84,15.08,29.14,29.93,216.35
0.728975233,11/27/2016,16,0.92,6.4,6.57,5.16,87.68,11.48,29.13,29.92,9.92
0.593036516,11/27/2016,17,1,10,6.48,4.93,85.76,15.04,29.13,29.92,0
0.064776121,11/28/2016,6,1,10,6.89,5.63,90.04,21.72,28.87,29.65,0
0.086269226,11/28/2016,7,1,10,7.06,6.12,91.12,22.31,28.85,29.64,14.6
0.166052335,11/28/2016,8,1,6.33,7.16,6.59,93.23,22.15,28.83,29.62,66.35
0.342637168,11/28/2016,9,1,3.69,7.29,6.94,95.62,17.81,28.81,29.59,111.4
0.335941098,11/28/2016,10,1,5.07,8.08,7.33,93.94,20.1,28.76,29.54,133.75
0.756322137,11/28/2016,11,1,7.17,8.98,8.36,94.54,21.34,28.72,29.51,100.78
0.877909318,11/28/2016,12,1,3.94,9.28,9.14,97,21.76,28.7,29.48,171.25
0.062866049,11/28/2016,13,1,3.57,9.99,9.68,95.19,18.66,28.66,29.44,88.93
0.271813944,11/28/2016,14,1,3.6,10.22,9.98,95.66,19.84,28.61,29.39,53.85
0.982889384,11/28/2016,15,1,5.24,9.88,9.64,94.8,23.04,28.57,29.35,31.65
0.840512447,11/28/2016,16,1,7.62,9.74,8.78,86.43,24.62,28.54,29.32,1
0.26140246,11/28/2016,17,1,10,10.1,9.63,92.98,21.04,28.52,29.3,0
0.023884923,11/29/2016,6,0,10,7.25,6.87,93.8,12.84,28.76,29.54,1.99
0.856784309,11/29/2016,7,0,10,7.56,7.28,94.76,14.48,28.78,29.56,135.05
0.112671245,11/29/2016,8,0,10,8.16,7.7,93.48,13.44,28.8,29.58,801.75
0.102197573,11/29/2016,9,0,10,9.52,8.48,90.92,10.96,28.82,29.6,2116.5
0.310831223,11/29/2016,10,0,10,11.32,9.29,83.12,11.04,28.83,29.61,3478
0.370538221,11/29/2016,11,0,10,12.87,9.38,76.16,14.72,28.81,29.59,3277.5
0.044769198,11/29/2016,12,0.48,10,13.42,9.34,74.88,17.04,28.8,29.58,3330.75
0.073256815,11/29/2016,13,0.46,10,13.8,9.8,75.64,15.84,28.77,29.55,1798.25
0.521817177,11/29/2016,14,0.74,10,13.25,9.14,73.8,13.72,28.76,29.54,735.75
0.805366221,11/29/2016,15,0.75,10,12.96,9.66,78.28,15.52,28.76,29.54,679.25
0.858802786,11/29/2016,16,0.14,10,12.09,9.84,21.97,12.52,8.51,29.55,36.65
0.956641125,11/29/2016,17,0,10,11.36,9.39,22.29,12.4,8.51,29.57,0
0.162648621,11/30/2016,6,0,10,0.91,0.21,88.04,5.36,28.87,29.65,1.85
0.223318716,11/30/2016,7,0.28,9.04,0.59,0.16,89.8,5.68,28.88,29.66,367.18
0.818708625,11/30/2016,8,0,10,2.23,0.78,84.84,6.68,28.88,29.66,1466.25
0.938292771,11/30/2016,9,0,10,4.48,1.34,77.92,9.96,28.87,29.66,2590.75
0.435658284,11/30/2016,10,0,10,5.56,1.56,73.88,11.44,28.88,29.67,3630.75
0.219222154,11/30/2016,11,0.43,10,5.95,1.94,72.8,12.2,28.87,29.65,3248.75
0.274769209,11/30/2016,12,0.9,10,5.3,1.34,73.64,14.92,28.85,29.63,1361
0.003663001,11/30/2016,13,1,10,4.17,0.68,76.51,16.11,28.86,29.64,404.5
0.938193685,11/30/2016,14,1,10,3.48,0.26,76.84,14.76,28.88,29.66,164.75
0.490823547,11/30/2016,15,0.04,10,3.4,0.46,22.01,14.8,8.51,29.69,48.65
0.116807387,11/30/2016,16,0.04,10,3.26,0.52,22.01,13.44,8.51,29.71,0.89
0.381225242,11/30/2016,17,0.04,9.04,3.01,1.16,22.01,11.8,8.51,29.74,0
0.659867989,12/1/2016,6,1,10,2.38,-0.07,81.76,11.12,29.07,29.86,0
0.382464731,12/1/2016,7,1,10,2.31,-0.07,81.76,11.44,29.09,29.88,102.4
0.90898447,12/1/2016,8,1,10,2.66,-0.04,79.84,12.72,29.11,29.9,372.75
0.490258984,12/1/2016,9,1,10,3.26,0.12,76.96,15.4,29.12,29.91,880.5
0.871647681,12/1/2016,10,1,10,3.78,0.23,77.39,16.42,29.14,29.93,921
0.811595185,12/1/2016,11,1,10,3.85,0.28,77.68,17.36,29.15,29.94,858
0.64914009,12/1/2016,12,0.92,10,4.04,0.5,75.76,16.28,29.15,29.94,650.25
0.6275323,12/1/2016,13,0.92,10,4.07,0.34,74.8,13.16,29.16,29.95,418
0.155326398,12/1/2016,14,1,10,3.93,0.15,73.84,14.04,29.17,29.96,284.5
0.719061022,12/1/2016,15,1,10,3.72,0.12,75.64,12.48,29.18,29.97,112.28
0.724226225,12/1/2016,16,1,10,3.28,-0.01,75.88,11.72,29.2,29.99,4.96
0.981949578,12/1/2016,17,1,10,2.91,0.12,79.84,9.8,29.21,30,0
0.059555853,12/2/2016,6,1,10,2.28,0.44,85.72,8.32,29.35,30.15,0
0.198470196,12/2/2016,7,1,8.4,2.32,0.58,85.84,7.32,29.36,30.16,87.03
0.029934856,12/2/2016,8,1,10,2.77,0.94,85.72,8.24,29.39,30.18,405.75
0.731885486,12/2/2016,9,1,9.76,3.41,1.35,85.6,9.16,29.4,30.2,636
0.534340644,12/2/2016,10,1,9.89,3.84,1.6,82.77,10.61,29.42,30.22,832.25
0.349019132,12/2/2016,11,1,10,4.18,1.88,85.01,10,29.41,30.21,651.5
0.43290891,12/2/2016,12,1,9.96,4.45,1.95,81.2,12.15,29.41,30.21,616.75
0.747536622,12/2/2016,13,1,10,4.6,1.88,77.92,10.2,29.42,30.22,735.75
0.756061454,12/2/2016,14,1,10,4.78,1.79,78.31,8.73,29.43,30.23,412.25
0.031426769,12/2/2016,15,1,10,4.57,1.88,79.72,6.48,29.45,30.25,85.28
0.911796351,12/2/2016,16,1,10,4.35,1.75,78.88,5.36,29.46,30.26,5.07
0.070596317,12/2/2016,17,1,10,4.02,2.09,84.56,5.36,29.47,30.27,0
0.820464377,12/3/2016,6,1,10,1.07,-1.6,80.2,9.4,29.56,30.36,0.29
0.148137408,12/3/2016,7,0.17,9.04,0.43,-1.72,84.76,5.44,29.57,30.37,212.3
0.110686077,12/3/2016,8,0.02,10,0.75,-1.83,81.64,8.64,29.55,30.35,958.25
0.23891829,12/3/2016,9,0.14,10,1.5,-1.76,76.72,9,29.55,30.35,1962.25
0.313206633,12/3/2016,10,0.89,10,2.03,-1.53,74.56,5,29.58,30.38,1558.75
0.532922542,12/3/2016,11,1,10,2.27,-1.41,74.43,7.04,29.57,30.37,943.25
0.534436748,12/3/2016,12,1,10,2.45,-1.2,75.64,7.88,29.57,30.37,1135
0.532765295,12/3/2016,13,1,10,2.68,-1.14,76.72,6.6,29.56,30.36,826.75
0.65356291,12/3/2016,14,1,10,2.77,-1.18,75.64,5.64,29.54,30.34,780.25
0.012176423,12/3/2016,15,0.98,10,2.6,-1.34,75.54,6.04,29.52,30.32,624
0.745795807,12/3/2016,16,0.97,10,1.82,-1.53,74.8,7.68,29.52,30.32,39.45
0.277598711,12/3/2016,17,0.96,10,0.74,-1.68,79,7.28,29.51,30.31,0
0.376457976,12/4/2016,6,1,9.96,0.7,-0.42,88.84,6,29.35,30.15,0
0.282512866,12/4/2016,7,1,8.04,0.86,-0.29,88.72,7.36,29.33,30.12,41.45
0.704981938,12/4/2016,8,1,6.92,1.23,-0.13,88.47,9.08,29.3,30.1,221.25
0.095028121,12/4/2016,9,1,6.85,1.56,-0.03,84.56,9.55,29.27,30.07,223.75
0.02593828,12/4/2016,10,1,2.4,1.4,0.53,89.68,8.08,29.25,30.04,283
0.18322986,12/4/2016,11,1,1.14,0.84,0.65,94.26,6.78,29.21,30,331.25
0.982245909,12/4/2016,12,1,1.07,0.78,0.77,97.72,6.21,29.16,29.95,183.75
0.053728363,12/4/2016,13,1,1.13,0.58,0.63,97.29,7,29.13,29.92,52.33
0.265692266,12/4/2016,14,1,0.7,0.51,0.73,98.53,5.83,29.1,29.9,20.45
0.46831487,12/4/2016,15,1,1.47,0.55,0.83,99.01,4.66,29.08,29.88,6.42
0.516301404,12/4/2016,16,1,1.6,0.51,0.82,99.01,0.74,29.09,29.89,0
0.276813969,12/4/2016,17,1,3.53,0.51,0.94,99.68,6.36,29.1,29.89,0
0.673048766,12/5/2016,6,1,9.96,0.34,-0.01,95.72,6.08,29.26,30.05,0
0.487884589,12/5/2016,7,1,8.04,0.42,-0.01,95.72,6.36,29.27,30.06,3.47
